,analysis_id,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,count_value,min_value,max_value,avg_value,stdev_value,median_value,p10_value,p25_value,p75_value,p90_value
257,406,73723,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
258,406,73723,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
259,406,73854,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
260,406,73854,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
261,406,73866,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
262,406,73866,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
263,406,73872,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
264,406,73872,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
265,406,73925,8507,,,,550,0.0,101.0,50.99818181818182,31.65446984501664,51.0,11.0,21.0,81.0,91.0
266,406,73925,8532,,,,550,1.0,101.0,51.0,31.651563841693072,51.0,11.0,21.0,81.0,91.0
267,406,74052,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
268,406,74052,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
269,406,74104,8507,,,,1144,1.0,101.0,51.0,31.636606812973323,51.0,11.0,21.0,81.0,91.0
270,406,74104,8532,,,,1144,1.0,101.0,51.0,31.636606812973323,51.0,11.0,21.0,81.0,91.0
271,406,74124,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
272,406,74124,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
273,406,74125,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
274,406,74125,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
275,406,74396,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
276,406,74396,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
277,406,74422,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
278,406,74422,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
279,406,74468,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
280,406,74468,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
281,406,74470,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
282,406,74470,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
283,406,74472,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
284,406,74472,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
285,406,74533,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
286,406,74533,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
287,406,74698,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
288,406,74698,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
289,406,74706,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
290,406,74706,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
291,406,74723,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
292,406,74723,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
293,406,74726,8507,,,,176,1.0,101.0,51.0,31.712998686883676,51.0,11.0,21.0,81.0,91.0
294,406,74726,8532,,,,176,1.0,101.0,51.0,31.712998686883676,51.0,11.0,21.0,81.0,91.0
295,406,74728,8507,,,,88,1.0,101.0,51.0,31.803997435441403,51.0,11.0,21.0,81.0,91.0
296,406,74728,8532,,,,88,1.0,101.0,51.0,31.803997435441403,51.0,11.0,21.0,81.0,91.0
297,406,74731,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
298,406,74731,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
299,406,74737,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
300,406,74737,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
301,406,74739,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
302,406,74739,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
303,406,74809,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
304,406,74809,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
305,406,74816,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
306,406,74816,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
307,406,74855,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
308,406,74855,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
309,406,74998,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
310,406,74998,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
311,406,75048,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
312,406,75048,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
313,406,75053,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
314,406,75053,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
315,406,75070,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
316,406,75070,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
317,406,75206,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
318,406,75206,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
319,406,75311,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
320,406,75311,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
321,406,75344,8507,,,,88,1.0,101.0,51.0,31.803997435441403,51.0,11.0,21.0,81.0,91.0
322,406,75344,8532,,,,88,1.0,101.0,51.0,31.803997435441403,51.0,11.0,21.0,81.0,91.0
323,406,75345,8507,,,,88,1.0,101.0,51.0,31.803997435441403,51.0,11.0,21.0,81.0,91.0
324,406,75345,8532,,,,88,1.0,101.0,51.0,31.803997435441403,51.0,11.0,21.0,81.0,91.0
325,406,75346,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
326,406,75346,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
327,406,75347,8507,,,,770,1.0,101.0,51.0,31.643330894787848,51.0,11.0,21.0,81.0,91.0
328,406,75347,8532,,,,770,1.0,101.0,51.0,31.643330894787848,51.0,11.0,21.0,81.0,91.0
329,406,75354,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
330,406,75354,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
331,406,75356,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
332,406,75356,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
333,406,75512,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
334,406,75512,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
335,406,75576,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
336,406,75576,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
337,406,75605,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
338,406,75605,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
339,406,75634,8507,,,,286,1.0,101.0,51.0,31.678206576916953,51.0,11.0,21.0,81.0,91.0
340,406,75634,8532,,,,286,1.0,101.0,51.0,31.678206576916953,51.0,11.0,21.0,81.0,91.0
341,406,75652,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
342,406,75652,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
343,406,75689,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
344,406,75689,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
345,406,75708,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
346,406,75708,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
347,406,75709,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
348,406,75709,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
349,406,75756,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
350,406,75756,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
351,406,75860,8507,,,,242,1.0,101.0,51.0,31.688316105362258,51.0,11.0,21.0,81.0,91.0
352,406,75860,8532,,,,242,1.0,101.0,51.0,31.688316105362258,51.0,11.0,21.0,81.0,91.0
353,406,75863,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
354,406,75863,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
355,406,75865,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
356,406,75865,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
357,406,75897,8507,,,,198,1.0,101.0,51.0,31.702935859821874,51.0,11.0,21.0,81.0,91.0
358,406,75897,8532,,,,198,1.0,101.0,51.0,31.702935859821874,51.0,11.0,21.0,81.0,91.0
359,406,75909,8507,,,,374,1.0,101.0,51.0,31.66513800929112,51.0,11.0,21.0,81.0,91.0
360,406,75909,8532,,,,374,1.0,101.0,51.0,31.66513800929112,51.0,11.0,21.0,81.0,91.0
361,406,75910,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
362,406,75910,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
363,406,75911,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
364,406,75911,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
365,406,75920,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
366,406,75920,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
367,406,76191,8507,,,,2244,1.0,101.0,51.0,31.62982503074752,51.0,11.0,21.0,81.0,91.0
368,406,76191,8532,,,,2244,1.0,101.0,51.0,31.62982503074752,51.0,11.0,21.0,81.0,91.0
369,406,76196,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
370,406,76196,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
371,406,76207,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
372,406,76207,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
373,406,76221,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
374,406,76221,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
375,406,76396,8507,,,,22,0.0,101.0,50.95454545454545,32.44112215886508,51.0,11.0,21.0,81.0,91.0
376,406,76396,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
377,406,76482,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
378,406,76482,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
379,406,76500,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
380,406,76500,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
381,406,76508,8507,,,,308,1.0,101.0,51.0,31.674237622873072,51.0,11.0,21.0,81.0,91.0
382,406,76508,8532,,,,308,1.0,101.0,51.0,31.674237622873072,51.0,11.0,21.0,81.0,91.0
383,406,76521,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
384,406,76521,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
385,406,76611,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
386,406,76611,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
387,406,76685,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
388,406,76685,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
389,406,76784,8507,,,,550,1.0,101.0,51.0,31.651563841693072,51.0,11.0,21.0,81.0,91.0
390,406,76784,8532,,,,550,1.0,101.0,51.0,31.651563841693072,51.0,11.0,21.0,81.0,91.0
391,406,76786,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
392,406,76786,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
393,406,76801,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
394,406,76801,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
395,406,76914,8507,,,,176,0.0,101.0,50.99431818181818,31.722096338418368,51.0,11.0,21.0,81.0,91.0
396,406,76914,8532,,,,176,1.0,101.0,51.0,31.712998686883676,51.0,11.0,21.0,81.0,91.0
397,406,76924,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
398,406,76924,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
399,406,77030,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
400,406,77030,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
401,406,77074,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
402,406,77074,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
403,406,77076,8507,,,,770,1.0,101.0,51.0,31.643330894787848,51.0,11.0,21.0,81.0,91.0
404,406,77076,8532,,,,770,1.0,101.0,51.0,31.643330894787848,51.0,11.0,21.0,81.0,91.0
405,406,77079,8507,,,,242,1.0,101.0,51.0,31.688316105362258,51.0,11.0,21.0,81.0,91.0
406,406,77079,8532,,,,242,1.0,101.0,51.0,31.688316105362258,51.0,11.0,21.0,81.0,91.0
407,406,77234,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
408,406,77234,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
409,406,77317,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
410,406,77317,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
411,406,77517,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
412,406,77517,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
413,406,77630,8507,,,,682,0.0,101.0,50.99853372434018,31.648329149182338,51.0,11.0,21.0,81.0,91.0
414,406,77630,8532,,,,682,1.0,101.0,51.0,31.645985982130565,51.0,11.0,21.0,81.0,91.0
415,406,77635,8507,,,,528,1.0,101.0,51.0,31.652765016769564,51.0,11.0,21.0,81.0,91.0
416,406,77635,8532,,,,528,1.0,101.0,51.0,31.652765016769564,51.0,11.0,21.0,81.0,91.0
417,406,77639,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
418,406,77639,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
419,406,77644,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
420,406,77644,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
421,406,77653,8507,,,,770,1.0,101.0,51.0,31.643330894787848,51.0,11.0,21.0,81.0,91.0
422,406,77653,8532,,,,770,1.0,101.0,51.0,31.643330894787848,51.0,11.0,21.0,81.0,91.0
423,406,77662,8507,,,,110,0.0,101.0,50.99090909090909,31.78208353818794,51.0,11.0,21.0,81.0,91.0
424,406,77662,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
425,406,77670,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
426,406,77670,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
427,406,77734,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
428,406,77734,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
429,406,77812,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
430,406,77812,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
431,406,77961,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
432,406,77961,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
433,406,77963,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
434,406,77963,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
435,406,77984,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
436,406,77984,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
437,406,78073,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
438,406,78073,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
439,406,78097,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
440,406,78097,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
441,406,78110,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
442,406,78110,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
443,406,78162,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
444,406,78162,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
445,406,78200,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
446,406,78200,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
447,406,78228,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
448,406,78228,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
449,406,78236,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
450,406,78236,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
451,406,78238,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
452,406,78238,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
453,406,78257,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
454,406,78257,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
455,406,78308,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
456,406,78308,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
457,406,78357,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
458,406,78357,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
459,406,78473,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
460,406,78473,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
461,406,78509,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
462,406,78509,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
463,406,78605,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
464,406,78605,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
465,406,78609,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
466,406,78609,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
467,406,78619,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
468,406,78619,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
469,406,78621,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
470,406,78621,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
471,406,78650,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
472,406,78650,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
473,406,78786,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
474,406,78786,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
475,406,78804,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
476,406,78804,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
477,406,78818,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
478,406,78818,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
479,406,78830,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
480,406,78830,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
481,406,78832,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
482,406,78832,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
483,406,78956,8507,,,,638,1.0,101.0,51.0,31.647588513387806,51.0,11.0,21.0,81.0,91.0
484,406,78956,8532,,,,638,1.0,101.0,51.0,31.647588513387806,51.0,11.0,21.0,81.0,91.0
485,406,78987,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
486,406,78987,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
487,406,79091,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
488,406,79091,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
489,406,79098,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
490,406,79098,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
491,406,79102,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
492,406,79102,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
493,406,79104,8507,,,,550,1.0,101.0,51.0,31.651563841693072,51.0,11.0,21.0,81.0,91.0
494,406,79104,8532,,,,550,1.0,101.0,51.0,31.651563841693072,51.0,11.0,21.0,81.0,91.0
495,406,79144,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
496,406,79144,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
497,406,79145,8507,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
498,406,79145,8532,,,,22,1.0,101.0,51.0,32.36694374850748,51.0,11.0,21.0,81.0,91.0
499,406,79146,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
500,406,79146,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
501,406,79740,8507,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
502,406,79740,8532,,,,66,1.0,101.0,51.0,31.86510027262766,51.0,11.0,21.0,81.0,91.0
503,406,79742,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
504,406,79742,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
505,406,79758,8507,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
506,406,79758,8532,,,,132,1.0,101.0,51.0,31.74324475831448,51.0,11.0,21.0,81.0,91.0
507,406,79833,8507,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
508,406,79833,8532,,,,110,1.0,101.0,51.0,31.767504024184927,51.0,11.0,21.0,81.0,91.0
